CustomerID,recency,frequency,monetary,avg_order_value,unique_products,cluster,segment
15258,169,2,623.16,18.328235294117647,32,0,New Customers
15260,100,7,1810.77,23.516493506493507,62,1,Champions
15261,135,1,254.82,13.41157894736842,19,0,New Customers
15262,324,1,178.95000000000002,17.895000000000003,10,0,New Customers
15263,107,1,156.51,13.042499999999999,12,0,New Customers
15264,64,1,393.74,17.11913043478261,23,0,New Customers
15265,151,2,1506.1200000000001,18.36731707317073,76,0,New Customers
15266,338,1,119.3,19.883333333333333,6,0,New Customers
15270,16,7,2379.49,58.03634146341463,22,1,Champions
15272,57,2,721.94,11.45936507936508,63,0,New Customers
15274,4,2,716.57,15.246170212765959,44,0,New Customers
15275,38,1,615.14,15.003414634146342,41,0,New Customers
15277,47,1,255.89999999999998,21.325,12,0,New Customers
15279,355,1,290.51,15.29,19,0,New Customers
15280,172,1,113.12,7.07,16,0,New Customers
15281,59,9,2332.15,16.778057553956835,121,1,Champions
15287,22,2,486.69,24.3345,17,0,New Customers
15288,43,5,2306.52,26.210454545454546,80,1,Champions
15289,29,3,939.78,16.20310344827586,43,0,New Customers
15292,201,1,180.94,7.2376,24,0,New Customers
15296,51,6,3672.86,18.932268041237116,137,1,Champions
15297,10,3,641.94,16.46,30,0,New Customers
15300,64,1,496.44,17.73,28,0,New Customers
15303,290,1,574.02,18.516774193548386,31,0,New Customers
15304,61,8,694.4000000000001,30.19130434782609,8,1,Champions
15306,64,3,1174.35,20.247413793103448,57,0,New Customers
15307,96,1,205.3,17.108333333333334,12,0,New Customers
15308,274,1,310.47,16.340526315789475,19,0,New Customers
15312,75,4,924.85,19.677659574468084,42,0,New Customers
15314,199,1,327.97,13.665416666666667,24,0,New Customers
15315,64,2,570.5,15.41891891891892,35,0,New Customers
15318,4,1,312.62,9.473333333333333,33,0,New Customers
15319,284,1,204.5,12.78125,16,0,New Customers
15320,44,1,267.13,7.420277777777778,36,0,New Customers
15321,71,3,2748.31,28.92957894736842,83,1,Champions
15322,86,1,679.68,16.18285714285714,42,0,New Customers
15326,334,1,311.71,10.748620689655171,29,0,New Customers
15327,53,1,208.75,20.875,10,0,New Customers
15329,39,3,1049.7,18.41578947368421,51,0,New Customers
15330,32,2,714.96,54.99692307692308,10,0,New Customers
15332,366,4,1661.06,47.45885714285714,29,0,New Customers
15333,208,1,1028.56,64.285,16,0,New Customers
15335,54,1,173.97,4.8325,34,0,New Customers
15339,66,2,574.07,6.675232558139536,77,0,New Customers
15342,130,1,406.09,16.920416666666664,24,0,New Customers
15343,87,1,364.5,17.357142857142858,21,0,New Customers
15344,1,3,563.94,21.69,21,0,New Customers
15345,46,1,393.54,19.677,20,0,New Customers
15346,333,1,252.42000000000002,14.848235294117648,17,0,New Customers
15347,366,1,201.60000000000002,40.32000000000001,5,0,New Customers
15348,72,1,158.04,17.56,9,0,New Customers
15349,158,2,473.81,6.580694444444444,65,0,New Customers
15350,373,1,115.65,23.130000000000003,5,0,New Customers
15351,12,7,1960.1100000000001,8.7116,157,1,Champions
15353,255,2,777.02,12.333650793650794,59,0,New Customers
15355,29,2,277.05,19.789285714285715,9,0,New Customers
15356,31,10,2766.5,5.330443159922929,215,1,Champions
15360,40,1,427.93,32.917692307692306,13,0,New Customers
15361,362,1,418.92,59.84571428571429,7,0,New Customers
15363,373,1,326.0,20.375,16,0,New Customers
15364,96,2,913.19,31.489310344827587,29,0,New Customers
15365,26,7,2314.32,20.301052631578948,65,1,Champions
15366,75,2,602.51,13.69340909090909,37,0,New Customers
15367,57,4,1877.59,19.764105263157894,91,1,Champions
15370,41,7,2386.05,25.383510638297874,65,1,Champions
15372,137,1,2007.3999999999999,74.34814814814814,27,0,New Customers
15374,129,1,168.0,56.0,3,0,New Customers
15376,40,3,1233.3600000000001,10.541538461538462,100,1,Champions
15379,169,7,3703.29,19.089123711340207,145,1,Champions
15380,9,5,1690.2600000000002,46.951666666666675,22,1,Champions
15381,214,2,596.85,74.60625,8,0,New Customers
15384,170,2,642.41,15.668536585365853,34,0,New Customers
15385,40,1,316.88,26.406666666666666,12,0,New Customers
15386,186,1,394.14,12.714193548387096,31,0,New Customers
15388,270,1,140.54,14.053999999999998,10,0,New Customers
15392,5,4,1535.53,18.280119047619046,74,1,Champions
15393,16,2,231.86,19.32166666666667,10,0,New Customers
15394,10,4,2183.54,25.68870588235294,54,1,Champions
15396,113,1,288.18,20.584285714285716,14,0,New Customers
15398,16,2,1345.53,18.43191780821918,60,0,New Customers
15399,1,3,815.77,16.3154,45,0,New Customers
15400,92,5,716.2,59.68333333333334,10,0,New Customers
15402,149,2,626.77,14.923095238095238,35,0,New Customers
15405,189,1,349.1,43.6375,8,0,New Customers
15406,31,2,510.71000000000004,9.636037735849058,51,0,New Customers
15407,34,4,1056.44,6.90483660130719,142,1,Champions
15408,264,1,267.18,7.858235294117647,34,0,New Customers
15410,84,8,3450.84,28.285573770491805,48,1,Champions
15411,26,4,1358.88,13.726060606060607,86,1,Champions
15412,171,1,190.53,19.053,10,0,New Customers
15414,10,3,774.9000000000001,19.86923076923077,37,0,New Customers
15415,313,1,572.8100000000001,11.933541666666668,46,0,New Customers
15416,65,4,3984.32,20.75166666666667,165,1,Champions
15417,85,1,508.8,18.17142857142857,28,0,New Customers
15419,25,1,135.86,16.9825,8,0,New Customers
15421,59,4,950.36,17.93132075471698,40,0,New Customers
15424,254,2,383.34,22.54941176470588,17,0,New Customers
15426,19,5,1447.39,4.956815068493151,217,1,Champions
15427,33,3,1483.14,4.84686274509804,233,1,Champions
15429,27,2,397.35,4.845731707317073,77,0,New Customers
15432,23,1,171.19,17.119,10,0,New Customers
15433,214,2,533.3,13.00731707317073,40,0,New Customers
15434,8,5,1041.48,18.936,40,0,New Customers
15435,22,1,149.29,5.147931034482759,29,0,New Customers
15438,131,1,156.57999999999998,6.263199999999999,25,0,New Customers
15440,55,3,383.68,6.188387096774194,50,0,New Customers
15443,2,7,3236.91,8.473586387434555,237,1,Champions
15444,9,2,1418.26,6.476073059360731,191,1,Champions
15445,264,1,113.5,22.7,5,0,New Customers
15447,331,1,155.17,17.24111111111111,9,0,New Customers
15448,313,1,494.64,17.665714285714284,28,0,New Customers
15449,26,3,974.52,16.242,47,0,New Customers
15450,30,1,429.84,14.328,30,0,New Customers
15452,30,3,538.73,9.28844827586207,47,0,New Customers
15453,2,7,1388.37,4.854440559440559,169,1,Champions
15454,362,1,179.1,7.164,23,0,New Customers
15456,283,3,447.22,7.453666666666667,48,0,New Customers
15458,25,1,161.64,23.09142857142857,7,0,New Customers
15462,94,3,234.6,21.327272727272728,9,0,New Customers
15463,29,1,126.14,18.02,7,0,New Customers
15464,338,1,1048.85,6.680573248407643,155,0,New Customers
15466,85,1,334.53,5.868947368421052,56,0,New Customers
15467,9,3,524.88,10.093846153846155,41,0,New Customers
15468,51,2,467.51,19.479583333333334,24,0,New Customers
15469,50,2,538.55,22.43958333333333,24,0,New Customers
15471,2,1,469.48,6.097142857142857,67,0,New Customers
15472,113,1,371.56,4.888947368421053,76,0,New Customers
15475,77,1,454.10999999999996,15.658965517241377,29,0,New Customers
15478,40,2,1441.42,31.33521739130435,34,0,New Customers
15480,116,1,905.5,20.122222222222224,45,0,New Customers
15484,1,4,3594.31,19.118670212765956,135,1,Champions
15485,30,3,2575.0,29.941860465116278,59,1,Champions
15489,23,3,1134.28,22.6856,47,0,New Customers
15491,95,6,3100.09,20.130454545454548,108,1,Champions
15492,28,2,659.4599999999999,18.841714285714282,32,0,New Customers
15493,33,5,2001.8,6.74006734006734,177,1,Champions
15494,21,2,1299.23,10.39384,120,1,Champions
15500,8,4,1131.56,16.640588235294118,64,1,Champions
15505,53,5,3610.96,37.22639175257732,90,1,Champions
15506,23,3,979.26,5.971097560975609,121,1,Champions
15507,172,1,492.36,10.703478260869565,41,0,New Customers
15508,189,6,1000.27,10.8725,78,1,Champions
15511,12,5,909.23,5.6826875,117,1,Champions
15512,156,2,121.0,17.285714285714285,7,0,New Customers
15517,233,1,267.03,9.889999999999999,27,0,New Customers
15518,64,8,1942.45,9.076869158878505,135,1,Champions
15520,2,1,343.5,19.083333333333332,18,0,New Customers
15521,40,8,3000.2,16.217297297297296,116,1,Champions
15522,33,2,398.84,6.99719298245614,47,0,New Customers
15523,84,1,412.01000000000005,41.20100000000001,10,0,New Customers
15525,2,3,825.92,4.64,133,1,Champions
15526,33,2,148.44,37.11,4,0,New Customers
15527,19,8,2429.78,14.906625766871167,127,1,Champions
15528,254,1,229.33,8.820384615384615,26,0,New Customers
15530,22,4,1502.35,13.910648148148148,90,1,Champions
15531,8,2,2007.44,8.804561403508773,196,1,Champions
15532,25,4,1580.93,6.1755078125,205,1,Champions
15533,19,3,807.57,9.729759036144578,73,0,New Customers
15535,173,4,536.4,7.152,55,0,New Customers
15539,7,1,538.46,13.133170731707319,41,0,New Customers
15540,11,1,213.3,14.22,15,0,New Customers
15543,288,1,127.86,4.566428571428571,26,0,New Customers
15544,9,9,3546.71,13.693861003861004,122,1,Champions
15549,77,3,1693.26,14.724,104,1,Champions
15550,4,4,575.63,9.43655737704918,43,0,New Customers
15551,37,1,436.06,15.036551724137931,29,0,New Customers
15553,60,1,437.23,7.807678571428572,51,0,New Customers
15554,278,1,217.2,15.514285714285714,14,0,New Customers
15556,24,1,279.77,9.024838709677418,31,0,New Customers
15557,29,1,473.65000000000003,23.6825,16,0,New Customers
15561,12,4,800.59,29.651481481481483,27,0,New Customers
15563,22,4,1400.44,12.393274336283186,88,1,Champions
15565,50,2,173.16,21.645,8,0,New Customers
15567,19,1,186.01,26.572857142857142,7,0,New Customers
15568,3,3,758.29,14.307358490566036,27,0,New Customers
15569,104,5,1375.71,44.377741935483876,27,0,New Customers
15571,12,4,650.4300000000001,11.411052631578949,47,0,New Customers
15572,5,7,2552.86,11.873767441860466,166,1,Champions
15573,32,2,607.45,5.840865384615385,88,0,New Customers
15576,38,1,940.6700000000001,20.90377777777778,43,0,New Customers
15577,151,3,258.88,6.637948717948718,39,0,New Customers
15578,162,1,127.1,9.776923076923076,13,0,New Customers
15579,69,2,348.6,6.835294117647059,45,0,New Customers
15582,25,3,682.9100000000001,15.52068181818182,39,0,New Customers
15584,24,4,725.11,5.895203252032521,89,1,Champions
15585,177,1,455.3,14.687096774193549,31,0,New Customers
15589,256,3,478.53000000000003,16.501034482758623,28,0,New Customers
15592,47,1,388.58,16.190833333333334,24,0,New Customers
15593,71,1,199.8,39.96,5,0,New Customers
15594,16,5,1771.78,17.201747572815535,85,1,Champions
15596,101,5,1406.59,18.267402597402597,51,1,Champions
15597,35,1,324.57,14.753181818181817,22,0,New Customers
15598,53,1,240.68,17.19142857142857,14,0,New Customers
15599,27,2,761.74,14.648846153846154,50,0,New Customers
15602,8,9,1297.8700000000001,28.214565217391307,30,1,Champions
15604,52,1,216.39,12.728823529411764,17,0,New Customers
15605,36,5,1198.23,17.88402985074627,61,1,Champions
15606,61,9,2920.16,37.92415584415584,48,1,Champions
15608,28,4,1093.68,18.228,59,0,New Customers
15609,184,1,298.48,18.655,16,0,New Customers
15610,52,1,112.46000000000001,18.743333333333336,6,0,New Customers
15612,36,2,195.15,32.525,4,0,New Customers
15618,33,4,776.851,17.263355555555556,39,0,New Customers
15620,57,3,1553.18,15.5318,92,1,Champions
15622,43,9,3709.56,20.051675675675675,169,1,Champions
15623,141,1,301.03,15.843684210526314,19,0,New Customers
15624,117,4,588.13,17.297941176470587,26,0,New Customers
15625,104,4,1534.26,23.9728125,44,0,New Customers
15626,75,2,675.8,13.791836734693877,49,0,New Customers
15628,5,9,2870.2400000000002,18.51767741935484,85,1,Champions
15630,45,2,1186.35,19.772499999999997,57,0,New Customers
15632,16,8,3285.31,19.67251497005988,107,1,Champions
15634,17,1,243.55,16.236666666666668,15,0,New Customers
15636,90,2,724.76,28.9904,20,0,New Customers
15637,53,1,223.36,14.890666666666668,15,0,New Customers
15639,134,1,425.32,17.0128,25,0,New Customers
15641,105,4,1887.2,15.858823529411765,102,1,Champions
15643,192,3,664.0,20.12121212121212,31,0,New Customers
15645,19,1,612.01,11.769423076923077,50,0,New Customers
15646,158,3,447.64000000000004,12.789714285714288,35,0,New Customers
15648,204,2,657.35,26.294,23,0,New Customers
15651,37,3,646.3,20.196875,27,0,New Customers
15652,91,1,337.74,16.082857142857144,21,0,New Customers
15654,9,2,922.53,43.93,15,0,New Customers
15655,243,1,560.67,16.490294117647057,34,0,New Customers
15656,45,4,748.5,15.925531914893616,46,0,New Customers
15658,190,5,1024.1000000000001,21.33541666666667,40,0,New Customers
15659,44,1,306.45,27.85909090909091,11,0,New Customers
15660,25,9,1600.86,17.787333333333333,55,1,Champions
15661,317,2,309.8,61.96,4,0,New Customers
15663,106,1,138.14,15.348888888888887,9,0,New Customers
15664,51,1,386.43,22.731176470588235,17,0,New Customers
15665,168,2,2242.01,19.327672413793106,92,0,New Customers
15667,40,1,301.32,23.178461538461537,13,0,New Customers
15669,40,4,684.34,20.737575757575758,31,0,New Customers
15670,297,1,173.05,14.420833333333334,12,0,New Customers
15671,19,7,2657.13,34.065769230769234,52,1,Champions
15673,88,4,2881.02,18.587225806451613,107,1,Champions
15674,73,5,2446.6,21.46140350877193,88,1,Champions
15675,81,3,323.69,15.413809523809524,20,0,New Customers
15676,19,3,3435.76,17.00871287128713,191,1,Champions
15677,49,1,657.23,19.916060606060608,33,0,New Customers
15678,53,1,352.7,29.391666666666666,12,0,New Customers
15679,24,4,781.28,7.102545454545455,98,1,Champions
15680,9,3,1333.68,17.09846153846154,61,0,New Customers
15681,25,5,1426.16,26.90867924528302,32,1,Champions
15683,117,1,193.75,19.375,10,0,New Customers
15687,9,9,2993.1,18.030722891566263,119,1,Champions
15689,120,2,254.1,28.233333333333334,8,0,New Customers
15690,4,2,239.76,12.618947368421052,19,0,New Customers
15691,252,1,136.8,68.4,2,0,New Customers
15692,28,1,191.04,15.92,12,0,New Customers
15695,267,2,409.98,18.635454545454547,22,0,New Customers
15696,33,8,2736.46,16.002690058479534,140,1,Champions
15699,18,1,309.65,17.202777777777776,18,0,New Customers
15700,172,2,696.68,8.10093023255814,85,0,New Customers
15701,2,4,1542.14,6.506919831223629,193,1,Champions
15703,265,1,211.5,42.3,5,0,New Customers
15704,140,4,2293.62,19.603589743589744,79,1,Champions
15705,201,1,143.1,23.849999999999998,6,0,New Customers
15706,64,4,1060.56,19.28290909090909,50,0,New Customers
15708,41,7,3364.2400000000002,11.68138888888889,124,1,Champions
15709,284,1,133.25,22.208333333333332,6,0,New Customers
15712,9,5,1072.3600000000001,20.233207547169815,41,1,Champions
15713,143,2,356.7,18.773684210526316,18,0,New Customers
15714,12,2,330.88,9.453714285714286,34,0,New Customers
15716,146,4,1118.81,9.481440677966102,101,1,Champions
15717,234,1,150.3,21.47142857142857,7,0,New Customers
15720,24,1,598.73,4.677578125,128,0,New Customers
15721,12,1,507.08,5.572307692307692,80,0,New Customers
15722,36,5,2222.56,32.21101449275362,45,1,Champions
15723,365,1,203.1,4.953658536585365,37,0,New Customers
15724,201,2,218.25,19.84090909090909,11,0,New Customers
15725,15,1,415.25,12.9765625,32,0,New Customers
15727,17,7,5178.96,17.14887417218543,213,1,Champions
15730,66,3,1120.88,16.01257142857143,68,0,New Customers
15732,212,2,294.12,21.00857142857143,13,0,New Customers
15733,283,1,162.3,16.23,10,0,New Customers
15734,115,2,1339.45,51.517307692307696,25,0,New Customers
15737,15,8,1205.1200000000001,16.73777777777778,60,1,Champions
15739,66,1,449.12,56.14,8,0,New Customers
15740,49,1,154.88,17.20888888888889,9,0,New Customers
15743,16,4,784.46,8.914318181818182,59,0,New Customers
15745,19,4,1094.59,17.654677419354837,57,0,New Customers
15746,134,1,196.88,7.031428571428571,28,0,New Customers
15747,13,3,974.04,10.473548387096773,52,0,New Customers
15748,40,1,149.31,7.11,19,0,New Customers
15750,3,8,2465.48,8.414607508532423,214,1,Champions
15752,40,7,2637.38,6.41698296836983,236,1,Champions
15754,51,3,458.57,16.3775,24,0,New Customers
15755,10,6,2364.25,16.7677304964539,127,1,Champions
15757,66,2,714.42,15.876,43,0,New Customers
15758,25,1,205.25,22.805555555555557,9,0,New Customers
15759,218,3,253.04,36.14857142857143,5,0,New Customers
15762,65,2,583.75,15.777027027027026,37,0,New Customers
15763,32,2,1086.92,17.818360655737706,58,0,New Customers
15764,88,6,3279.97,18.222055555555553,150,1,Champions
15766,64,1,315.06,28.64181818181818,11,0,New Customers
15768,116,3,621.8299999999999,23.03074074074074,23,0,New Customers
15773,6,1,635.6800000000001,63.568000000000005,10,0,New Customers
15774,69,1,270.8,10.832,25,0,New Customers
15776,133,1,241.62,13.423333333333334,18,0,New Customers
15777,241,4,1047.11,49.862380952380946,18,0,New Customers
15780,184,3,475.28000000000003,16.38896551724138,26,0,New Customers
15781,25,3,345.46,17.273,20,0,New Customers
15782,10,3,2614.7400000000002,60.80790697674419,34,1,Champions
15783,11,1,246.3,17.592857142857145,14,0,New Customers
15785,33,5,2328.9700000000003,28.059879518072293,58,1,Champions
15786,46,3,4932.2,18.47265917602996,257,1,Champions
15787,26,3,948.05,4.602184466019417,156,1,Champions
15789,358,1,351.3,14.052,25,0,New Customers
15790,10,1,220.85,6.31,34,0,New Customers
15791,44,2,1612.69,21.502533333333336,66,0,New Customers
15795,150,1,610.01,14.524047619047618,42,0,New Customers
15796,1,8,2711.56,20.38766917293233,70,1,Champions
15799,76,3,884.14,9.021836734693878,94,0,New Customers
15800,107,2,699.08,5.874621848739496,116,0,New Customers
15801,46,3,1063.95,16.62421875,61,0,New Customers
15803,51,1,415.82000000000005,51.977500000000006,8,0,New Customers
15806,46,3,784.58,25.309032258064516,24,0,New Customers
15807,50,3,903.9,18.83125,48,0,New Customers
15808,306,4,3734.9700000000003,17.95658653846154,142,1,Champions
15809,36,5,515.77,14.736285714285714,31,0,New Customers
15810,79,4,1391.98,15.640224719101123,66,1,Champions
15811,22,6,2218.62,16.681353383458646,117,1,Champions
15812,107,5,1801.14,43.930243902439024,36,0,New Customers
15813,208,2,1303.9099999999999,32.59775,40,0,New Customers
15814,17,4,1945.33,27.018472222222222,63,1,Champions
15815,64,5,2100.6,42.86938775510204,33,1,Champions
15819,49,4,1905.45,15.491463414634147,96,1,Champions
15820,320,1,206.98,12.175294117647057,17,0,New Customers
15821,44,2,570.96,9.209032258064516,57,0,New Customers
15822,3,2,885.47,26.832424242424242,28,0,New Customers
15825,172,1,532.94,26.647000000000002,20,0,New Customers
15826,56,3,1654.31,24.328088235294118,64,0,New Customers
15829,99,2,636.14,12.473333333333333,44,0,New Customers
15830,38,1,576.0,14.76923076923077,39,0,New Customers
15831,58,3,801.76,11.790588235294118,63,0,New Customers
15832,254,1,836.79,15.49611111111111,54,0,New Customers
15834,70,4,2233.75,8.182234432234432,242,1,Champions
15835,44,4,954.09,19.0818,47,0,New Customers
15836,50,1,137.37,13.737,10,0,New Customers
15837,65,1,391.98,16.3325,24,0,New Customers
15839,33,3,1048.49,16.911129032258064,56,0,New Customers
15840,59,2,355.56,13.168888888888889,26,0,New Customers
15841,73,4,1224.06,26.043829787234042,36,0,New Customers
15843,304,1,118.95000000000002,14.868750000000002,8,0,New Customers
15844,46,1,130.73999999999998,11.885454545454543,11,0,New Customers
15845,18,8,3711.77,26.896884057971015,97,1,Champions
15847,38,2,389.27,17.694090909090907,22,0,New Customers
15852,187,2,160.71,7.305000000000001,22,0,New Customers
15855,137,5,712.24,8.903,59,0,New Customers
15857,19,1,297.0,21.214285714285715,14,0,New Customers
15858,16,5,1438.85,7.533246073298429,145,1,Champions
15860,41,8,977.21,6.881760563380282,105,1,Champions
15861,12,8,3165.36,5.797362637362638,339,1,Champions
15862,8,4,832.88,5.665850340136054,142,1,Champions
15865,41,3,895.13,22.37825,37,0,New Customers
15866,101,1,230.53,5.122888888888889,43,0,New Customers
15869,277,2,149.64,9.975999999999999,13,0,New Customers
15870,33,1,354.09000000000003,4.659078947368421,68,0,New Customers
15874,64,7,4405.88,36.71566666666667,110,1,Champions
15881,312,5,501.39000000000004,17.289310344827587,26,0,New Customers
15882,199,4,516.36,22.450434782608696,23,0,New Customers
15883,2,2,396.48,8.091428571428573,42,0,New Customers
15885,93,3,379.35,21.075000000000003,18,0,New Customers
15886,60,1,181.09,15.090833333333334,12,0,New Customers
15888,81,1,168.31,14.025833333333333,11,0,New Customers
15889,157,2,446.87,4.80505376344086,79,0,New Customers
15891,227,1,524.52,8.459999999999999,60,0,New Customers
15894,253,2,263.55,6.4280487804878055,35,0,New Customers
15895,150,1,179.17,16.288181818181815,11,0,New Customers
15897,194,2,222.05,9.252083333333333,17,0,New Customers
15898,1,5,1388.88,16.149767441860465,70,1,Champions
15900,24,1,351.11,6.884509803921569,44,0,New Customers
15903,10,7,5126.76,69.28054054054054,46,1,Champions
15904,8,1,164.68,5.489333333333334,30,0,New Customers
15906,20,7,1567.69,10.451266666666667,113,1,Champions
15909,174,1,191.94,27.419999999999998,7,0,New Customers
15910,1,8,1232.18,4.614906367041199,215,1,Champions
15912,178,2,264.62,13.927368421052632,19,0,New Customers
15916,16,8,1528.09,9.858645161290323,124,1,Champions
15917,248,1,123.1,10.258333333333333,12,0,New Customers
15918,191,2,334.23,8.35575,33,0,New Customers
15921,173,1,336.03000000000003,13.441200000000002,24,0,New Customers
15922,373,1,369.5,33.59090909090909,11,0,New Customers
15923,373,1,127.08,6.051428571428572,21,0,New Customers
15925,194,1,207.15,17.2625,12,0,New Customers
15930,67,1,426.63,20.315714285714286,21,0,New Customers
15932,4,8,2495.87,21.703217391304346,93,1,Champions
15933,21,3,1107.46,14.965675675675676,63,0,New Customers
15935,239,2,416.86,34.73833333333334,12,0,New Customers
15937,64,1,145.35,20.764285714285712,7,0,New Customers
15938,112,5,404.58,22.476666666666667,13,0,New Customers
15942,134,1,337.44,24.102857142857143,14,0,New Customers
15944,277,1,325.1,54.18333333333334,6,0,New Customers
15947,83,1,1708.24,58.9048275862069,29,0,New Customers
15948,8,2,955.24,15.920666666666667,51,0,New Customers
15949,17,2,364.72,19.19578947368421,12,0,New Customers
15950,32,4,1765.51,18.015408163265306,86,1,Champions
15951,9,2,708.22,17.273658536585366,36,0,New Customers
15952,34,4,806.57,8.863406593406594,65,0,New Customers
15953,15,8,1659.3799999999999,16.932448979591836,63,1,Champions
15957,32,1,428.89,10.211666666666666,40,0,New Customers
15963,20,2,470.76,16.812857142857144,26,0,New Customers
15965,17,4,845.64,6.931475409836065,88,1,Champions
15967,23,2,418.83,4.986071428571428,73,0,New Customers
15969,3,3,666.1,33.305,20,0,New Customers
15970,304,1,314.1,28.55454545454546,11,0,New Customers
15974,39,7,3442.15,19.557670454545455,141,1,Champions
15975,84,1,371.01,15.45875,24,0,New Customers
15977,17,2,1054.73,16.226615384615386,48,0,New Customers
15978,77,1,1098.78,22.42408163265306,49,0,New Customers
15980,89,3,2398.86,55.78744186046512,40,0,New Customers
15981,25,8,3408.48,35.13896907216495,53,1,Champions
15983,22,4,1475.02,13.053274336283186,82,1,Champions
15984,3,10,2837.67,10.50988888888889,217,1,Champions
15985,123,2,1142.42,30.876216216216218,29,0,New Customers
15986,30,1,168.12,12.008571428571429,14,0,New Customers
15987,12,7,1451.28,10.366285714285715,110,1,Champions
15988,19,1,158.03,5.852962962962963,26,0,New Customers
15990,44,2,792.11,15.232884615384616,52,0,New Customers
15993,9,7,2797.57,5.068061594202899,335,1,Champions
15994,55,1,427.07,12.202,31,0,New Customers
15996,88,6,1060.68,8.159076923076924,103,1,Champions
15998,37,5,3089.97,6.106660079051383,370,1,Champions
16003,30,5,2735.37,26.556990291262135,82,1,Champions
16008,24,3,478.78,14.508484848484848,29,0,New Customers
16009,22,4,992.71,11.030111111111111,68,0,New Customers
16010,246,3,407.5,4.738372093023256,62,0,New Customers
16012,35,3,1415.29,15.05627659574468,87,1,Champions
16014,38,3,662.38,4.5681379310344825,123,1,Champions
16016,3,8,1508.76,6.420255319148936,156,1,Champions
16017,47,1,211.88,6.62125,26,0,New Customers
16018,39,2,408.90000000000003,14.60357142857143,26,0,New Customers
16019,47,9,3786.2400000000002,23.664,133,1,Champions
16020,17,3,851.01,18.500217391304346,42,0,New Customers
16022,260,1,628.28,8.266842105263157,68,0,New Customers
16023,46,3,719.81,7.126831683168317,90,0,New Customers
16025,30,1,439.65999999999997,15.702142857142857,28,0,New Customers
16026,43,1,236.09,7.3778125,30,0,New Customers
16027,92,6,934.62,58.41375,11,0,New Customers
16030,310,1,331.24,11.422068965517242,28,0,New Customers
16031,92,2,548.94,5.489400000000001,91,0,New Customers
16034,196,3,437.7,19.895454545454545,18,0,New Customers
16036,87,2,758.92,13.798545454545454,55,0,New Customers
16037,270,3,855.02,21.923589743589744,37,0,New Customers
16038,8,3,471.78000000000003,18.145384615384618,24,0,New Customers
16040,65,3,1313.55,20.20846153846154,57,0,New Customers
16042,22,5,1197.27,16.862957746478873,68,1,Champions
16043,38,4,773.99,19.845897435897434,30,0,New Customers
16045,120,4,1340.7,16.15301204819277,71,0,New Customers
16048,373,2,256.44,32.055,8,0,New Customers
16050,174,1,137.9,13.790000000000001,10,0,New Customers
16052,54,1,362.06,10.648823529411764,34,0,New Customers
16053,33,2,1511.95,17.999404761904763,81,0,New Customers
16054,145,1,783.9,11.198571428571428,70,0,New Customers
16055,221,1,134.8,16.85,8,0,New Customers
16056,45,1,664.85,9.777205882352941,66,0,New Customers
16057,16,7,2263.12,18.703471074380165,109,1,Champions
16059,66,6,1459.8600000000001,8.110333333333333,126,1,Champions
16062,10,4,1153.62,18.0253125,50,0,New Customers
16063,260,1,335.32,14.57913043478261,23,0,New Customers
16065,365,1,372.09,5.028243243243243,71,0,New Customers
16066,17,5,1521.87,14.920294117647058,77,1,Champions
16070,22,2,852.15,25.82272727272727,32,0,New Customers
16071,45,1,326.24,15.535238095238096,21,0,New Customers
16072,288,1,584.3199999999999,25.405217391304344,23,0,New Customers
16076,3,10,2234.73,17.323488372093024,71,1,Champions
16079,17,3,1352.0,64.38095238095238,18,0,New Customers
16080,82,2,217.16,21.716,10,0,New Customers
16081,56,5,2806.9,12.365198237885464,175,1,Champions
16083,101,2,1317.62,42.50387096774193,31,0,New Customers
16084,299,1,436.18,11.47842105263158,38,0,New Customers
16085,23,5,981.51,5.877305389221557,123,1,Champions
16086,59,5,1121.39,28.753589743589746,24,0,New Customers
16091,155,2,315.06,17.503333333333334,16,0,New Customers
16092,115,3,817.86,16.036470588235293,37,0,New Customers
16094,12,4,1078.23,17.114761904761906,48,0,New Customers
16096,264,1,320.62,26.718333333333334,12,0,New Customers
16097,240,1,185.04999999999998,18.505,10,0,New Customers
16098,88,7,2005.63,29.934776119402986,34,1,Champions
16099,50,3,731.9,18.766666666666666,29,0,New Customers
16101,71,1,1290.7,16.982894736842105,76,0,New Customers
16102,42,3,1842.14,32.31824561403509,41,0,New Customers
16103,7,6,1429.64,29.784166666666668,30,1,Champions
16104,62,1,302.36,10.426206896551724,28,0,New Customers
16105,249,1,336.96,25.919999999999998,13,0,New Customers
16108,85,1,842.5,17.552083333333332,48,0,New Customers
16109,219,2,611.88,33.99333333333333,18,0,New Customers
16112,143,4,195.73999999999998,12.233749999999999,15,0,New Customers
16113,183,1,161.38,5.379333333333333,30,0,New Customers
16114,171,1,135.75000000000003,16.968750000000004,8,0,New Customers
16115,10,8,1667.97,5.873133802816901,169,1,Champions
16116,212,1,612.78,18.02294117647059,34,0,New Customers
16117,190,1,232.21,7.740333333333334,30,0,New Customers
16119,8,2,423.36,26.46,14,0,New Customers
16120,59,4,1309.14,43.638000000000005,26,0,New Customers
16122,73,4,684.4200000000001,18.01105263157895,26,0,New Customers
16123,52,1,307.78,19.23625,16,0,New Customers
16124,317,1,249.0,22.636363636363637,11,0,New Customers
